id,bodypart,equipment,gifUrl,name,target
3669,back,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3669.gif',standing archer,upper back
0788,shoulders,barbell,'http://d205bpvrqc9yn1.cloudfront.net/0788.gif',standing behind neck press,delts
1490,lower legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1490.gif',standing calf raise (on a staircase),calves
1397,lower legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1397.gif',standing calves,calves
1398,lower legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1398.gif',standing calves calf stretch,calves
1599,upper legs,rope,'http://d205bpvrqc9yn1.cloudfront.net/1599.gif',standing hamstring and calf stretch with strap,hamstrings
0794,back,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0794.gif',standing lateral stretch,lats
1364,back,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1364.gif',standing pelvic tilt,spine
0795,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0795.gif',standing single leg curl,hamstrings
0796,waist,wheel roller,'http://d205bpvrqc9yn1.cloudfront.net/0796.gif',standing wheel rollerout,abs
3223,cardio,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3223.gif',star jump (male),cardiovascular system
2138,cardio,stationary bike,'http://d205bpvrqc9yn1.cloudfront.net/2138.gif',stationary bike run v. 3,cardiovascular system
0798,cardio,leverage machine,'http://d205bpvrqc9yn1.cloudfront.net/0798.gif',stationary bike walk,cardiovascular system
3314,waist,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3314.gif',straddle maltese,abs
3298,waist,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3298.gif',straddle planche,abs
1427,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1427.gif',straight leg outer hip abductor,abductors
0803,chest,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0803.gif',superman push-up,pectorals
0805,waist,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0805.gif',suspended abdominal fallout,abs
0806,chest,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0806.gif',suspended push-up,pectorals
0807,waist,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0807.gif',suspended reverse crunch,abs
0808,back,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0808.gif',suspended row,upper back
0809,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0809.gif',suspended split squat,quads
3433,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3433.gif',swimmer kicks v. 2 (male),glutes
3318,cardio,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3318.gif',swing 360,cardiovascular system
1753,upper arms,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1753.gif',three bench dip,triceps
2459,upper legs,tire,'http://d205bpvrqc9yn1.cloudfront.net/2459.gif',tire flip,glutes
0811,upper legs,trap bar,'http://d205bpvrqc9yn1.cloudfront.net/0811.gif',trap bar deadlift,glutes
0814,upper arms,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0814.gif',triceps dip,triceps
0812,upper arms,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0812.gif',triceps dip (bench leg),triceps
0813,upper arms,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0813.gif',triceps dip (between benches),triceps
0815,upper arms,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0815.gif',triceps dips floor,triceps
0816,upper arms,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0816.gif',triceps press,triceps
0817,upper arms,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0817.gif',triceps stretch,triceps
0871,waist,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0871.gif',tuck crunch,abs
0818,back,cable,'http://d205bpvrqc9yn1.cloudfront.net/0818.gif',twin handle parallel grip lat pulldown,lats
1466,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1466.gif',twist hip lift,glutes
2802,waist,body weight,'http://d205bpvrqc9yn1.cloudfront.net/2802.gif',twisted leg raise,abs
2801,waist,body weight,'http://d205bpvrqc9yn1.cloudfront.net/2801.gif',twisted leg raise (female),abs
3231,back,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3231.gif',two toe touch (male),spine
1365,back,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1365.gif',upper back stretch,upper back
1366,back,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1366.gif',upward facing dog,spine
3420,waist,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3420.gif',v-sit on floor,abs
0826,waist,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0826.gif',vertical leg raise (on parallel bars),abs
2141,cardio,elliptical machine,'http://d205bpvrqc9yn1.cloudfront.net/2141.gif',walk elliptical cross trainer,cardiovascular system
3655,cardio,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3655.gif',walking high knees lunge,cardiovascular system
1460,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1460.gif',walking lunge,glutes
3666,cardio,leverage machine,'http://d205bpvrqc9yn1.cloudfront.net/3666.gif',walking on incline treadmill,cardiovascular system
2311,cardio,stepmill machine,'http://d205bpvrqc9yn1.cloudfront.net/2311.gif',walking on stepmill,cardiovascular system
0830,upper arms,weighted,'http://d205bpvrqc9yn1.cloudfront.net/0830.gif',weighted bench dip,triceps
2987,back,weighted,'http://d205bpvrqc9yn1.cloudfront.net/2987.gif',weighted close grip chin-up on dip cage,lats
3643,upper legs,weighted,'http://d205bpvrqc9yn1.cloudfront.net/3643.gif',weighted cossack squats (male),glutes
0832,waist,weighted,'http://d205bpvrqc9yn1.cloudfront.net/0832.gif',weighted crunch,abs
3670,waist,weighted,'http://d205bpvrqc9yn1.cloudfront.net/3670.gif',weighted decline sit-up,abs
0833,lower legs,weighted,'http://d205bpvrqc9yn1.cloudfront.net/0833.gif',weighted donkey calf raise,calves
1310,chest,weighted,'http://d205bpvrqc9yn1.cloudfront.net/1310.gif',weighted drop push up,pectorals
2135,waist,weighted,'http://d205bpvrqc9yn1.cloudfront.net/2135.gif',weighted front plank,abs
0834,shoulders,weighted,'http://d205bpvrqc9yn1.cloudfront.net/0834.gif',weighted front raise,delts
0866,waist,weighted,'http://d205bpvrqc9yn1.cloudfront.net/0866.gif',weighted hanging leg-hip raise,abs
0835,back,weighted,'http://d205bpvrqc9yn1.cloudfront.net/0835.gif',weighted hyperextension (on stability ball),spine
3641,shoulders,weighted,'http://d205bpvrqc9yn1.cloudfront.net/3641.gif',weighted kneeling step with swing,delts
3644,upper legs,weighted,'http://d205bpvrqc9yn1.cloudfront.net/3644.gif',weighted lunge with swing,glutes
3286,back,weighted,'http://d205bpvrqc9yn1.cloudfront.net/3286.gif',weighted muscle up,lats
3312,back,weighted,'http://d205bpvrqc9yn1.cloudfront.net/3312.gif',weighted muscle up (on bar),lats
3290,back,weighted,'http://d205bpvrqc9yn1.cloudfront.net/3290.gif',weighted one hand pull up,lats
0840,waist,weighted,'http://d205bpvrqc9yn1.cloudfront.net/0840.gif',weighted overhead crunch (on stability ball),abs
0841,back,weighted,'http://d205bpvrqc9yn1.cloudfront.net/0841.gif',weighted pull-up,lats
0844,shoulders,weighted,'http://d205bpvrqc9yn1.cloudfront.net/0844.gif',weighted round arm,delts
0846,waist,weighted,'http://d205bpvrqc9yn1.cloudfront.net/0846.gif',weighted russian twist,abs
0845,waist,weighted,'http://d205bpvrqc9yn1.cloudfront.net/0845.gif',weighted russian twist (legs up),abs
2371,waist,weighted,'http://d205bpvrqc9yn1.cloudfront.net/2371.gif',weighted russian twist v. 2,abs
0847,upper arms,medicine ball,'http://d205bpvrqc9yn1.cloudfront.net/0847.gif',weighted seated bicep curl  (on stability ball),biceps
0849,waist,weighted,'http://d205bpvrqc9yn1.cloudfront.net/0849.gif',weighted seated twist (on stability ball),abs
0850,waist,weighted,'http://d205bpvrqc9yn1.cloudfront.net/0850.gif',weighted side bend (on stability ball),abs
0851,upper legs,weighted,'http://d205bpvrqc9yn1.cloudfront.net/0851.gif',weighted sissy squat,quads
0852,upper legs,weighted,'http://d205bpvrqc9yn1.cloudfront.net/0852.gif',weighted squat,glutes
0853,upper arms,weighted,'http://d205bpvrqc9yn1.cloudfront.net/0853.gif',weighted standing curl,biceps
0854,lower arms,weighted,'http://d205bpvrqc9yn1.cloudfront.net/0854.gif',weighted standing hand squeeze,forearms
3313,chest,weighted,'http://d205bpvrqc9yn1.cloudfront.net/3313.gif',weighted straight bar dip,pectorals
3642,upper legs,weighted,'http://d205bpvrqc9yn1.cloudfront.net/3642.gif',weighted stretch lunge,glutes
0856,chest,weighted,'http://d205bpvrqc9yn1.cloudfront.net/0856.gif',weighted svend press,pectorals
1754,upper arms,weighted,'http://d205bpvrqc9yn1.cloudfront.net/1754.gif',weighted three bench dips,triceps
1755,upper arms,weighted,'http://d205bpvrqc9yn1.cloudfront.net/1755.gif',weighted tricep dips,triceps
1767,upper arms,weighted,'http://d205bpvrqc9yn1.cloudfront.net/1767.gif',weighted triceps dip on high parallel bars,triceps
0857,waist,wheel roller,'http://d205bpvrqc9yn1.cloudfront.net/0857.gif',wheel rollerout,abs
3637,cardio,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3637.gif',wheel run,cardiovascular system
1429,back,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1429.gif',wide grip pull-up,lats
1367,back,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1367.gif',wide grip rear pull-up,lats
1311,chest,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1311.gif',wide hand push up,pectorals
2363,chest,body weight,'http://d205bpvrqc9yn1.cloudfront.net/2363.gif',wide-grip chest dip on high parallel bars,pectorals
0858,waist,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0858.gif',wind sprints,abs
1604,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1604.gif',world greatest stretch,hamstrings
1428,lower arms,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1428.gif',wrist circles,forearms
0859,lower arms,weighted,'http://d205bpvrqc9yn1.cloudfront.net/0859.gif',wrist rollerer,forearms
